date,unemployment_rate,gdp,cpi,oil_price,unemployment_rate_6m,unemployment_rate_12m,unemployment_rate_18m,unemployment_rate_24m,gdp_6m,gdp_12m,gdp_18m,gdp_24m,cpi_6m,cpi_12m,cpi_18m,cpi_24m,oil_price_6m,oil_price_12m,oil_price_18m,oil_price_24m
2000-08-01,4.1,14145.312,2.874818,31.22,0.10000000000000053,0.8000000000000007,1.6000000000000005,1.6000000000000005,37.8080000000009,69.20399999999972,227.47299999999996,374.3209999999999,0.10492400000000002,0.3768950000000002,0.6526179999999999,0.27177700000000016,-1.6099999999999994,-3.75,-10.48,-2.84
2000-09-01,3.9,14145.312,2.897082,33.88,0.3999999999999999,1.1,1.8000000000000003,1.8000000000000003,37.8080000000009,69.20399999999972,227.47299999999996,374.3209999999999,0.06480399999999964,0.49166399999999966,0.5713979999999999,0.12952399999999997,-6.640000000000004,-8.000000000000004,-9.46,-4.210000000000001
2000-10-01,3.9,14229.765,2.919941,33.08,0.5000000000000004,1.4,2.0000000000000004,1.8000000000000003,41.92900000000009,23.809000000001106,231.08300000000054,307.8150000000005,0.17117099999999974,0.5641249999999998,0.5458810000000001,0.01725299999999974,-5.669999999999998,-10.869999999999997,-6.809999999999999,-4.229999999999997
2000-11-01,3.9,14229.765,2.870145,34.4,0.3999999999999999,1.6,1.9,2.0000000000000004,41.92900000000009,23.809000000001106,231.08300000000054,307.8150000000005,0.20386499999999996,0.7318540000000002,0.5819870000000003,-0.04582299999999995,-5.759999999999998,-14.729999999999997,-7.379999999999999,-8.129999999999999
2000-12-01,3.9,14229.765,2.972089,28.46,0.6000000000000001,1.8000000000000003,1.9,2.1,41.92900000000009,23.809000000001106,231.08300000000054,307.8150000000005,0.22853000000000012,0.592832,0.26960300000000004,-0.1799249999999999,-0.8599999999999994,-9.130000000000003,-2.9400000000000013,0.9600000000000009
2001-01-01,4.2,14183.12,2.878468,29.58,0.39999999999999947,1.5,1.5999999999999996,1.5999999999999996,31.39599999999882,189.66499999999905,336.512999999999,431.0209999999988,0.32934300000000016,0.678995,0.3852380000000002,-0.10030899999999976,-3.129999999999999,-9.909999999999997,-2.639999999999997,3.3599999999999994
2001-02-01,4.2,14183.12,2.979742,29.61,0.7000000000000002,1.5,1.5,1.7000000000000002,31.39599999999882,189.66499999999905,336.512999999999,431.0209999999988,0.2719710000000002,0.5476939999999999,0.16685300000000014,-0.284122,-2.1400000000000006,-8.870000000000001,-1.2300000000000004,6.259999999999998
2001-03-01,4.3,14183.12,2.961886,27.24,0.7000000000000002,1.4000000000000004,1.4000000000000004,1.6000000000000005,31.39599999999882,189.66499999999905,336.512999999999,431.0209999999988,0.42686,0.5065940000000002,0.06472000000000033,-0.3427509999999998,-1.3599999999999994,-2.8199999999999967,2.4300000000000033,6.309999999999999
2001-04-01,4.4,14271.694,3.091112,27.41,0.8999999999999995,1.5,1.2999999999999998,1.5999999999999996,-18.11999999999898,189.15400000000045,265.8860000000004,471.8729999999996,0.392954,0.3747100000000003,-0.153918,-0.640539,-5.199999999999999,-1.1400000000000006,1.4400000000000013,0.8399999999999999
2001-05-01,4.3,14271.694,3.07401,28.64,1.2000000000000002,1.5,1.6000000000000005,1.7999999999999998,-18.11999999999898,189.15400000000045,265.8860000000004,471.8729999999996,0.5279890000000003,0.3781220000000003,-0.2496879999999999,-0.7354219999999998,-8.969999999999999,-1.620000000000001,-2.370000000000001,-0.5
2001-06-01,4.5,14271.694,3.200619,27.6,1.2000000000000002,1.2999999999999998,1.5,1.7999999999999998,-18.11999999999898,189.15400000000045,265.8860000000004,471.8729999999996,0.3643019999999999,0.041072999999999915,-0.408455,-0.9389220000000003,-8.270000000000003,-2.080000000000002,1.8200000000000003,3.1199999999999974
2001-07-01,4.6,14214.516,3.207811,26.45,1.1000000000000005,1.2000000000000002,1.2000000000000002,1.6000000000000005,158.26900000000023,305.1170000000002,399.625,774.2659999999996,0.34965199999999985,0.05589500000000003,-0.4296519999999999,-0.9795940000000001,-6.779999999999998,0.490000000000002,6.489999999999998,4.310000000000002
2001-08-01,4.9,14214.516,3.251713,27.47,0.7999999999999998,0.7999999999999998,1.0,1.1999999999999993,158.26900000000023,305.1170000000002,399.625,774.2659999999996,0.2757229999999997,-0.10511800000000004,-0.5560930000000002,-1.0964260000000001,-6.73,0.9100000000000001,8.399999999999999,4.120000000000001
2001-09-01,5.0,14214.516,3.388746,25.88,0.7000000000000002,0.7000000000000002,0.9000000000000004,1.0999999999999996,158.26900000000023,305.1170000000002,399.625,774.2659999999996,0.0797340000000002,-0.3621399999999997,-0.7696109999999998,-1.214435,-1.4599999999999973,3.7900000000000027,7.669999999999998,2.41
2001-10-01,5.3,14253.574,3.484066,22.21,0.6000000000000005,0.40000000000000036,0.7000000000000002,0.7000000000000002,207.27399999999943,284.0059999999994,489.9929999999986,909.1859999999997,-0.018243999999999705,-0.546872,-1.033493,-1.3333849999999998,4.059999999999999,6.640000000000001,6.039999999999999,8.119999999999997
2001-11-01,5.5,14253.574,3.601999,19.67,0.2999999999999998,0.40000000000000036,0.5999999999999996,0.2999999999999998,207.27399999999943,284.0059999999994,489.9929999999986,909.1859999999997,-0.14986699999999997,-0.7776770000000002,-1.263411,-1.5760430000000003,7.349999999999998,6.599999999999998,8.469999999999999,11.419999999999998
2001-12-01,5.7,14253.574,3.564921,19.33,0.09999999999999964,0.2999999999999998,0.5999999999999996,0.0,207.27399999999943,284.0059999999994,489.9929999999986,909.1859999999997,-0.323229,-0.7727569999999999,-1.3032240000000002,-1.597154,6.190000000000001,10.090000000000003,11.39,12.82
2002-01-01,5.7,14372.785,3.557463,19.67,0.09999999999999964,0.09999999999999964,0.5,0.0,146.84799999999996,241.35599999999977,615.9969999999994,875.8950000000004,-0.2937569999999998,-0.7793039999999998,-1.329246,-1.6076499999999998,7.27,13.269999999999996,11.09,14.600000000000001
